计算机硬件,IBM
计算机硬件,运通
计算机硬件,制造
信用卡,IBM
信用卡,运通
信用卡,制造
IBM,运通
IBM,制造
运通,制造
IBM,公司
郭士纳,美国
大学,郭士纳
大学,几十所
郭士纳,几十所
技术,郭士纳
技术,确立
技术,公司
技术,IBM
技术,服务型
郭士纳,确立
郭士纳,公司
郭士纳,IBM
郭士纳,服务型
确立,公司
确立,IBM
确立,服务型
公司,IBM
公司,服务型
IBM,服务型
计算机系统,银行
计算机系统,美国
计算机系统,五分钟
计算机系统,主要
银行,美国
银行,五分钟
银行,主要
美国,五分钟
美国,主要
五分钟,主要
惠普,美国
惠普,公司
美国,公司
哈撒韦,技术
哈撒韦,郭士纳
哈撒韦,公司
哈撒韦,希尔
哈撒韦,巴菲特
哈撒韦,文艺复兴
哈撒韦,HedgeFund
哈撒韦,伯克
哈撒韦,华尔街
技术,郭士纳
技术,公司
技术,希尔
技术,巴菲特
技术,文艺复兴
技术,HedgeFund
技术,伯克
技术,华尔街
郭士纳,公司
郭士纳,希尔
郭士纳,巴菲特
郭士纳,文艺复兴
郭士纳,HedgeFund
郭士纳,伯克
郭士纳,华尔街
公司,希尔
公司,巴菲特
公司,文艺复兴
公司,HedgeFund
公司,伯克
公司,华尔街
希尔,巴菲特
希尔,文艺复兴
希尔,HedgeFund
希尔,伯克
希尔,华尔街
巴菲特,文艺复兴
巴菲特,HedgeFund
巴菲特,伯克
巴菲特,华尔街
文艺复兴,HedgeFund
文艺复兴,伯克
文艺复兴,华尔街
HedgeFund,伯克
HedgeFund,华尔街
伯克,华尔街
中国,日本
美国,公司
美国,中国
公司,中国
惠普,公司
史蒂夫,乔布斯
史蒂夫,盖茨
史蒂夫,美国
史蒂夫,比尔
史蒂夫,没有
史蒂夫,大学
史蒂夫,唯一
史蒂夫,乔布斯
史蒂夫,工程院
盖茨,美国
盖茨,比尔
盖茨,没有
盖茨,大学
盖茨,唯一
盖茨,乔布斯
盖茨,工程院
美国,比尔
美国,没有
美国,大学
美国,唯一
美国,乔布斯
美国,工程院
比尔,没有
比尔,大学
比尔,唯一
比尔,乔布斯
比尔,工程院
没有,大学
没有,唯一
没有,乔布斯
没有,工程院
大学,唯一
大学,乔布斯
大学,工程院
唯一,乔布斯
唯一,工程院
乔布斯,工程院
美国,斯蒂芬
美国,电子
美国,沃兹
美国,中国
美国,工业部
美国,尼克
美国,乔布斯
美国,韦恩
美国,清华大学
斯蒂芬,电子
斯蒂芬,沃兹
斯蒂芬,中国
斯蒂芬,工业部
斯蒂芬,尼克
斯蒂芬,乔布斯
斯蒂芬,韦恩
斯蒂芬,清华大学
电子,沃兹
电子,中国
电子,工业部
电子,尼克
电子,乔布斯
电子,韦恩
电子,清华大学
沃兹,中国
沃兹,工业部
沃兹,尼克
沃兹,乔布斯
沃兹,韦恩
沃兹,清华大学
中国,工业部
中国,尼克
中国,乔布斯
中国,韦恩
中国,清华大学
工业部,尼克
工业部,乔布斯
工业部,韦恩
工业部,清华大学
尼克,乔布斯
尼克,韦恩
尼克,清华大学
乔布斯,韦恩
乔布斯,清华大学
韦恩,清华大学
托什,乔布斯
所在地,操作系统
所在地,公司
所在地,软件
所在地,核心
所在地,帕罗
所在地,微软
所在地,斯坦福大学
所在地,实验室
所在地,托什
操作系统,公司
操作系统,软件
操作系统,核心
操作系统,帕罗
操作系统,微软
操作系统,斯坦福大学
操作系统,实验室
操作系统,托什
公司,软件
公司,核心
公司,帕罗
公司,微软
公司,斯坦福大学
公司,实验室
公司,托什
软件,核心
软件,帕罗
软件,微软
软件,斯坦福大学
软件,实验室
软件,托什
核心,帕罗
核心,微软
核心,斯坦福大学
核心,实验室
核心,托什
帕罗,微软
帕罗,斯坦福大学
帕罗,实验室
帕罗,托什
微软,斯坦福大学
微软,实验室
微软,托什
斯坦福大学,实验室
斯坦福大学,托什
实验室,托什
斯,公司
斯,JohnSculley
斯,库利
斯,百事可乐
斯,乔布斯
公司,JohnSculley
公司,库利
公司,百事可乐
公司,乔布斯
JohnSculley,库利
JohnSculley,百事可乐
JohnSculley,乔布斯
库利,百事可乐
库利,乔布斯
百事可乐,乔布斯
牛顿,库利
牛顿,卢卡斯
牛顿,很强
牛顿,和斯
牛顿,乔布斯
库利,卢卡斯
库利,很强
库利,和斯
库利,乔布斯
卢卡斯,很强
卢卡斯,和斯
卢卡斯,乔布斯
很强,和斯
很强,乔布斯
和斯,乔布斯
斯,公司
斯,阿甘
斯,库利
斯,微软
斯,IBM
斯,牛顿
斯,太阳
斯,乔布斯
公司,阿甘
公司,库利
公司,微软
公司,IBM
公司,牛顿
公司,太阳
公司,乔布斯
阿甘,库利
阿甘,微软
阿甘,IBM
阿甘,牛顿
阿甘,太阳
阿甘,乔布斯
库利,微软
库利,IBM
库利,牛顿
库利,太阳
库利,乔布斯
微软,IBM
微软,牛顿
微软,太阳
微软,乔布斯
IBM,牛顿
IBM,太阳
IBM,乔布斯
牛顿,太阳
牛顿,乔布斯
太阳,乔布斯
微软,上风
微软,公司
微软,盖茨
上风,公司
上风,盖茨
公司,盖茨
董事会,赶走
董事会,美国
董事会,乔布斯
董事会,公司
赶走,美国
赶走,乔布斯
赶走,公司
美国,乔布斯
美国,公司
乔布斯,公司
微软,乔布斯
微软,乔布斯
微软,乔布斯
微软,库利
乔布斯,库利
微软,乔布斯
微软,库利
乔布斯,库利
微软,乔布斯
乔布斯,华尔街
公司,安德森
公司,美国
公司,毫无意义
公司,高科技
安德森,美国
安德森,毫无意义
安德森,高科技
美国,毫无意义
美国,高科技
毫无意义,高科技
微软,盖茨
微软,乔布斯
盖茨,乔布斯
托什,于微软
托什,乔布斯
于微软,乔布斯
盖茨,四百公里
戈登,摩尔
英特尔,中国
英特尔,斯坦福大学
英特尔,计算速度
英特尔,酷睿
英特尔,个人电脑
中国,斯坦福大学
中国,计算速度
中国,酷睿
中国,个人电脑
斯坦福大学,计算速度
斯坦福大学,酷睿
斯坦福大学,个人电脑
计算速度,酷睿
计算速度,个人电脑
酷睿,个人电脑
美国,摩尔
美国,公司
美国,YouTube
美国,戴尔
美国,微软
美国,惠普
美国,IT
摩尔,公司
摩尔,YouTube
摩尔,戴尔
摩尔,微软
摩尔,惠普
摩尔,IT
公司,YouTube
公司,戴尔
公司,微软
公司,惠普
公司,IT
YouTube,戴尔
YouTube,微软
YouTube,惠普
YouTube,IT
戴尔,微软
戴尔,惠普
戴尔,IT
微软,惠普
微软,IT
惠普,IT
盖茨,微软
盖茨,比尔
微软,比尔
微软,盖茨
厂,英特尔
厂,公司
厂,戴尔
厂,微软
厂,半导体
厂,华尔街
英特尔,公司
英特尔,戴尔
英特尔,微软
英特尔,半导体
英特尔,华尔街
公司,戴尔
公司,微软
公司,半导体
公司,华尔街
戴尔,微软
戴尔,半导体
戴尔,华尔街
微软,半导体
微软,华尔街
半导体,华尔街
微软,中国
通用,美国
通用,操作系统
通用,公司
通用,微软
通用,亚洲
美国,操作系统
美国,公司
美国,微软
美国,亚洲
操作系统,公司
操作系统,微软
操作系统,亚洲
公司,微软
公司,亚洲
微软,亚洲
公司,IT
公司,摩尔
公司,定理
公司,最大
IT,摩尔
IT,定理
IT,最大
摩尔,定理
摩尔,最大
定理,最大
美国股市,巴菲特
比大,公司
美国,摩尔
美国,约翰
美国,中国
美国,斯坦福大学
美国,贝尔
美国,查菲
美国,工程院
摩尔,约翰
摩尔,中国
摩尔,斯坦福大学
摩尔,贝尔
摩尔,查菲
摩尔,工程院
约翰,中国
约翰,斯坦福大学
约翰,贝尔
约翰,查菲
约翰,工程院
中国,斯坦福大学
中国,贝尔
中国,查菲
中国,工程院
斯坦福大学,贝尔
斯坦福大学,查菲
斯坦福大学,工程院
贝尔,查菲
贝尔,工程院
查菲,工程院
公司,要求
公司,摩尔
公司,定理
要求,摩尔
要求,定理
摩尔,定理
公司,小
公司,定理
公司,摩尔
公司,新兴
小,定理
小,摩尔
小,新兴
定理,摩尔
定理,新兴
摩尔,新兴
办好,美国
办好,公司
办好,风险投资
办好,机制
办好,高科技
美国,公司
美国,风险投资
美国,机制
美国,高科技
公司,风险投资
公司,机制
公司,高科技
风险投资,机制
风险投资,高科技
机制,高科技
盖茨,美国
盖茨,西市
盖茨,摩尔
盖茨,格罗夫
盖茨,旧金山
盖茨,微软
盖茨,安迪
盖茨,圣荷
盖茨,而安迪
美国,西市
美国,摩尔
美国,格罗夫
美国,旧金山
美国,微软
美国,安迪
美国,圣荷
美国,而安迪
西市,摩尔
西市,格罗夫
西市,旧金山
西市,微软
西市,安迪
西市,圣荷
西市,而安迪
摩尔,格罗夫
摩尔,旧金山
摩尔,微软
摩尔,安迪
摩尔,圣荷
摩尔,而安迪
格罗夫,旧金山
格罗夫,微软
格罗夫,安迪
格罗夫,圣荷
格罗夫,而安迪
旧金山,微软
旧金山,安迪
旧金山,圣荷
旧金山,而安迪
微软,安迪
微软,圣荷
微软,而安迪
安迪,圣荷
安迪,而安迪
圣荷,而安迪
公司,罗伯特
公司,DEC
公司,诺伊斯
公司,惠普
公司,IBM
公司,半导体
公司,Fairchild
罗伯特,DEC
罗伯特,诺伊斯
罗伯特,惠普
罗伯特,IBM
罗伯特,半导体
罗伯特,Fairchild
DEC,诺伊斯
DEC,惠普
DEC,IBM
DEC,半导体
DEC,Fairchild
诺伊斯,惠普
诺伊斯,IBM
诺伊斯,半导体
诺伊斯,Fairchild
惠普,IBM
惠普,半导体
惠普,Fairchild
IBM,半导体
IBM,Fairchild
半导体,Fairchild
美国,公司
美国,日本
美国,中国
美国,最大
美国,东京
美国,半导体
美国,三个
公司,日本
公司,中国
公司,最大
公司,东京
公司,半导体
公司,三个
日本,中国
日本,最大
日本,东京
日本,半导体
日本,三个
中国,最大
中国,东京
中国,半导体
中国,三个
最大,东京
最大,半导体
最大,三个
东京,半导体
东京,三个
半导体,三个
公司,美国
公司,半导体
公司,日本
美国,半导体
美国,日本
半导体,日本
公司,阿波罗
公司,日本
公司,迦太基
公司,半导体
公司,托什
阿波罗,日本
阿波罗,迦太基
阿波罗,半导体
阿波罗,托什
日本,迦太基
日本,半导体
日本,托什
迦太基,半导体
迦太基,托什
半导体,托什
微软,英特尔
美国,英特尔公司
美国,公司
美国,摩托罗拉
美国,硅谷
美国,两个
美国,典型
美国,伊利诺斯州
美国,高技术
英特尔公司,公司
英特尔公司,摩托罗拉
英特尔公司,硅谷
英特尔公司,两个
英特尔公司,典型
英特尔公司,伊利诺斯州
英特尔公司,高技术
公司,摩托罗拉
公司,硅谷
公司,两个
公司,典型
公司,伊利诺斯州
公司,高技术
摩托罗拉,硅谷
摩托罗拉,两个
摩托罗拉,典型
摩托罗拉,伊利诺斯州
摩托罗拉,高技术
硅谷,两个
硅谷,典型
硅谷,伊利诺斯州
硅谷,高技术
两个,典型
两个,伊利诺斯州
两个,高技术
典型,伊利诺斯州
典型,高技术
伊利诺斯州,高技术
加尔文,公司
加尔文,格罗夫
加尔文,家族
加尔文,典型
加尔文,克里斯托弗
加尔文,手里
公司,格罗夫
公司,家族
公司,典型
公司,克里斯托弗
公司,手里
格罗夫,家族
格罗夫,典型
格罗夫,克里斯托弗
格罗夫,手里
家族,典型
家族,克里斯托弗
家族,手里
典型,克里斯托弗
典型,手里
克里斯托弗,手里
斯坦福大学,特森
不归路,特森
不归路,美国
特森,美国
公司,半导体存储器
公司,处理器
公司,英特尔
公司,做起
半导体存储器,处理器
半导体存储器,英特尔
半导体存储器,做起
处理器,英特尔
处理器,做起
英特尔,做起
公司,加州
公司,AMD
加州,AMD
微软,美国
微软,亚利桑那州
微软,俄罗冈州
美国,亚利桑那州
美国,俄罗冈州
亚利桑那州,俄罗冈州
柳宗元,股值
彼得,美国
彼得,研究院
彼得,格
彼得,谷歌
美国,研究院
美国,格
美国,谷歌
研究院,格
研究院,谷歌
格,谷歌
Marvell,公司
公司,太阳
公司,英特尔
公司,销量
太阳,英特尔
太阳,销量
英特尔,销量
微软,IBM
微软,公司
微软,三大
IBM,公司
IBM,三大
公司,三大
于微软,公司
微软,中关村
加速器,Cisco
加速器,最高
加速器,美国
加速器,公司
加速器,韦钰
加速器,钱伯斯
加速器,互联网
加速器,大学
加速器,教育部
加速器,中国
加速器,同类
加速器,微软
加速器,李星
加速器,股值
加速器,线性
加速器,实验室
加速器,美国斯坦福大学
加速器,最早
加速器,思科
Cisco,最高
Cisco,美国
Cisco,公司
Cisco,韦钰
Cisco,钱伯斯
Cisco,互联网
Cisco,大学
Cisco,教育部
Cisco,中国
Cisco,同类
Cisco,微软
Cisco,李星
Cisco,股值
Cisco,线性
Cisco,实验室
Cisco,美国斯坦福大学
Cisco,最早
Cisco,思科
最高,美国
最高,公司
最高,韦钰
最高,钱伯斯
最高,互联网
最高,大学
最高,教育部
最高,中国
最高,同类
最高,微软
最高,李星
最高,股值
最高,线性
最高,实验室
最高,美国斯坦福大学
最高,最早
最高,思科
美国,公司
美国,韦钰
美国,钱伯斯
美国,互联网
美国,大学
美国,教育部
美国,中国
美国,同类
美国,微软
美国,李星
美国,股值
美国,线性
美国,实验室
美国,美国斯坦福大学
美国,最早
美国,思科
公司,韦钰
公司,钱伯斯
公司,互联网
公司,大学
公司,教育部
公司,中国
公司,同类
公司,微软
公司,李星
公司,股值
公司,线性
公司,实验室
公司,美国斯坦福大学
公司,最早
公司,思科
韦钰,钱伯斯
韦钰,互联网
韦钰,大学
韦钰,教育部
韦钰,中国
韦钰,同类
韦钰,微软
韦钰,李星
韦钰,股值
韦钰,线性
韦钰,实验室
韦钰,美国斯坦福大学
韦钰,最早
韦钰,思科
钱伯斯,互联网
钱伯斯,大学
钱伯斯,教育部
钱伯斯,中国
钱伯斯,同类
钱伯斯,微软
钱伯斯,李星
钱伯斯,股值
钱伯斯,线性
钱伯斯,实验室
钱伯斯,美国斯坦福大学
钱伯斯,最早
钱伯斯,思科
互联网,大学
互联网,教育部
互联网,中国
互联网,同类
互联网,微软
互联网,李星
互联网,股值
互联网,线性
互联网,实验室
互联网,美国斯坦福大学
互联网,最早
互联网,思科
大学,教育部
大学,中国
大学,同类
大学,微软
大学,李星
大学,股值
大学,线性
大学,实验室
大学,美国斯坦福大学
大学,最早
大学,思科
教育部,中国
教育部,同类
教育部,微软
教育部,李星
教育部,股值
教育部,线性
教育部,实验室
教育部,美国斯坦福大学
教育部,最早
教育部,思科
中国,同类
中国,微软
中国,李星
中国,股值
中国,线性
中国,实验室
中国,美国斯坦福大学
中国,最早
中国,思科
同类,微软
同类,李星
同类,股值
同类,线性
同类,实验室
同类,美国斯坦福大学
同类,最早
同类,思科
微软,李星
微软,股值
微软,线性
微软,实验室
微软,美国斯坦福大学
微软,最早
微软,思科
李星,股值
李星,线性
李星,实验室
李星,美国斯坦福大学
李星,最早
李星,思科
股值,线性
股值,实验室
股值,美国斯坦福大学
股值,最早
股值,思科
线性,实验室
线性,美国斯坦福大学
线性,最早
线性,思科
实验室,美国斯坦福大学
实验室,最早
实验室,思科
美国斯坦福大学,最早
美国斯坦福大学,思科
最早,思科
谷歌,公司
谷歌,标准
谷歌,萨克
谷歌,惠普
谷歌,奥纳多
谷歌,斯坦福
谷歌,太阳
谷歌,雅虎
谷歌,思科
公司,标准
公司,萨克
公司,惠普
公司,奥纳多
公司,斯坦福
公司,太阳
公司,雅虎
公司,思科
标准,萨克
标准,惠普
标准,奥纳多
标准,斯坦福
标准,太阳
标准,雅虎
标准,思科
萨克,惠普
萨克,奥纳多
萨克,斯坦福
萨克,太阳
萨克,雅虎
萨克,思科
惠普,奥纳多
惠普,斯坦福
惠普,太阳
惠普,雅虎
惠普,思科
奥纳多,斯坦福
奥纳多,太阳
奥纳多,雅虎
奥纳多,思科
斯坦福,太阳
斯坦福,雅虎
斯坦福,思科
太阳,雅虎
太阳,思科
雅虎,思科
大学,美国
大学,公司
大学,很多
美国,公司
美国,很多
公司,很多
基金会,美国
基金会,几个
基金会,超级计算机
基金会,公司
基金会,对接
基金会,大学
基金会,萨克
基金会,旧金山
基金会,自然科学
基金会,创始人
基金会,金门大桥
基金会,网络
基金会,意思
基金会,勒纳
基金会,中心
美国,几个
美国,超级计算机
美国,公司
美国,对接
美国,大学
美国,萨克
美国,旧金山
美国,自然科学
美国,创始人
美国,金门大桥
美国,网络
美国,意思
美国,勒纳
美国,中心
几个,超级计算机
几个,公司
几个,对接
几个,大学
几个,萨克
几个,旧金山
几个,自然科学
几个,创始人
几个,金门大桥
几个,网络
几个,意思
几个,勒纳
几个,中心
超级计算机,公司
超级计算机,对接
超级计算机,大学
超级计算机,萨克
超级计算机,旧金山
超级计算机,自然科学
超级计算机,创始人
超级计算机,金门大桥
超级计算机,网络
超级计算机,意思
